h1,h2,h3,h4,h5,g1,g2,g3,g4,g5,classes,canonical_sum,layered_survivor,selected_top_survivor
7,19,3,49,0,78,71,52,49,0,78,8240,0,0
7,19,4,47,1,78,71,52,48,1,78,8192,0,0
7,19,5,45,2,78,71,52,47,2,78,8146,0,0
7,19,8,44,1,79,72,53,45,1,79,8255,0,0
7,19,9,42,2,79,72,53,44,2,79,8212,0,0
7,20,1,50,0,78,71,51,50,0,78,8238,0,0
7,20,2,48,1,78,71,51,49,1,78,8189,0,0
7,20,3,46,2,78,71,51,48,2,78,8142,0,0
7,20,6,45,1,79,72,52,46,1,79,8248,0,0
7,20,7,43,2,79,72,52,45,2,79,8204,0,0
7,21,0,49,1,78,71,50,50,1,78,8188,0,0
7,21,1,47,2,78,71,50,49,2,78,8140,0,0
7,21,4,46,1,79,72,51,47,1,79,8243,0,0
7,21,5,44,2,79,72,51,46,2,79,8198,0,0
7,21,9,41,2,80,73,52,43,2,80,8268,0,0
7,22,2,47,1,79,72,50,48,1,79,8240,0,0
7,22,3,45,2,79,72,50,47,2,79,8194,0,0
7,22,7,42,2,80,73,51,44,2,80,8260,0,0
7,23,0,48,1,79,72,49,49,1,79,8239,0,0
7,23,1,46,2,79,72,49,48,2,79,8192,0,0
7,23,5,43,2,80,73,50,45,2,80,8254,0,0
7,24,3,44,2,80,73,49,46,2,80,8250,0,0
7,25,1,45,2,80,73,48,47,2,80,8248,0,0
8,0,0,58,2,68,60,60,60,2,68,7839,0,0
8,0,2,59,0,69,61,61,59,0,69,7967,0,0
8,0,3,57,1,69,61,61,58,1,69,7909,0,0
8,0,4,55,2,69,61,61,57,2,69,7853,0,0
8,0,6,56,0,70,62,62,56,0,70,7987,0,0
8,0,7,54,1,70,62,62,55,1,70,7932,0,0
8,0,8,52,2,70,62,62,54,2,70,7879,0,0
8,0,10,53,0,71,63,63,53,0,71,8019,0,0
8,0,11,51,1,71,63,63,52,1,71,7967,0,0
8,0,12,49,2,71,63,63,51,2,71,7917,0,0
8,0,14,50,0,72,64,64,50,0,72,8063,0,0
8,0,15,48,1,72,64,64,49,1,72,8014,0,0
8,0,16,46,2,72,64,64,48,2,72,7967,0,0
8,0,18,47,0,73,65,65,47,0,73,8119,0,0
8,0,19,45,1,73,65,65,46,1,73,8073,0,0
8,0,20,43,2,73,65,65,45,2,73,8029,0,0
8,0,22,44,0,74,66,66,44,0,74,8187,0,0
8,0,23,42,1,74,66,66,43,1,74,8144,0,0
8,0,24,40,2,74,66,66,42,2,74,8103,0,0
8,0,26,41,0,75,67,67,41,0,75,8267,0,0
8,0,27,39,1,75,67,67,40,1,75,8227,0,0
8,0,28,37,2,75,67,67,39,2,75,8189,0,0
8,1,0,60,0,69,61,60,60,0,69,7966,0,0
8,1,1,58,1,69,61,60,59,1,69,7907,0,0
8,1,2,56,2,69,61,60,58,2,69,7850,0,0
8,1,4,57,0,70,62,61,57,0,70,7982,0,0
8,1,5,55,1,70,62,61,56,1,70,7926,0,0
8,1,6,53,2,70,62,61,55,2,70,7872,0,0
8,1,8,54,0,71,63,62,54,0,71,8010,0,0
8,1,9,52,1,71,63,62,53,1,71,7957,0,0
8,1,10,50,2,71,63,62,52,2,71,7906,0,0
8,1,12,51,0,72,64,63,51,0,72,8050,0,0
8,1,13,49,1,72,64,63,50,1,72,8000,0,0
8,1,14,47,2,72,64,63,49,2,72,7952,0,0
8,1,16,48,0,73,65,64,48,0,73,8102,0,0
8,1,17,46,1,73,65,64,47,1,73,8055,0,0
8,1,18,44,2,73,65,64,46,2,73,8010,0,0
8,1,20,45,0,74,66,65,45,0,74,8166,0,0
8,1,21,43,1,74,66,65,44,1,74,8122,0,0
8,1,22,41,2,74,66,65,43,2,74,8080,0,0
8,1,24,42,0,75,67,66,42,0,75,8242,0,0
8,1,25,40,1,75,67,66,41,1,75,8201,0,0
8,1,26,38,2,75,67,66,40,2,75,8162,0,0
8,1,30,35,2,76,68,67,37,2,76,8256,0,0
8,2,0,57,2,69,61,59,59,2,69,7849,0,0
8,2,2,58,0,70,62,60,58,0,70,7979,0,0
8,2,3,56,1,70,62,60,57,1,70,7922,0,0
8,2,4,54,2,70,62,60,56,2,70,7867,0,0
8,2,6,55,0,71,63,61,55,0,71,8003,0,0
8,2,7,53,1,71,63,61,54,1,71,7949,0,0
8,2,8,51,2,71,63,61,53,2,71,7897,0,0
8,2,10,52,0,72,64,62,52,0,72,8039,0,0
8,2,11,50,1,72,64,62,51,1,72,7988,0,0
8,2,12,48,2,72,64,62,50,2,72,7939,0,0
8,2,14,49,0,73,65,63,49,0,73,8087,0,0
8,2,15,47,1,73,65,63,48,1,73,8039,0,0
8,2,16,45,2,73,65,63,47,2,73,7993,0,0
8,2,18,46,0,74,66,64,46,0,74,8147,0,0
8,2,19,44,1,74,66,64,45,1,74,8102,0,0
8,2,20,42,2,74,66,64,44,2,74,8059,0,0
8,2,22,43,0,75,67,65,43,0,75,8219,0,0
8,2,23,41,1,75,67,65,42,1,75,8177,0,0
8,2,24,39,2,75,67,65,41,2,75,8137,0,0
8,2,27,38,1,76,68,66,39,1,76,8264,1,0
8,2,28,36,2,76,68,66,38,2,76,8227,0,0
8,3,0,59,0,70,62,59,59,0,70,7978,0,0
8,3,1,57,1,70,62,59,58,1,70,7920,0,0
8,3,2,55,2,70,62,59,57,2,70,7864,0,0
8,3,4,56,0,71,63,60,56,0,71,7998,0,0
8,3,5,54,1,71,63,60,55,1,71,7943,0,0
8,3,6,52,2,71,63,60,54,2,71,7890,0,0
8,3,8,53,0,72,64,61,53,0,72,8030,0,0
8,3,9,51,1,72,64,61,52,1,72,7978,0,0
8,3,10,49,2,72,64,61,51,2,72,7928,0,0
8,3,12,50,0,73,65,62,50,0,73,8074,0,0
8,3,13,48,1,73,65,62,49,1,73,8025,0,0
8,3,14,46,2,73,65,62,48,2,73,7978,0,0
8,3,16,47,0,74,66,63,47,0,74,8130,0,0
8,3,17,45,1,74,66,63,46,1,74,8084,0,0
8,3,18,43,2,74,66,63,45,2,74,8040,0,0
8,3,20,44,0,75,67,64,44,0,75,8198,0,0
8,3,21,42,1,75,67,64,43,1,75,8155,0,0
8,3,22,40,2,75,67,64,42,2,75,8114,0,0
8,3,25,39,1,76,68,65,40,1,76,8238,0,0
8,3,26,37,2,76,68,65,39,2,76,8200,0,0
8,4,0,56,2,70,62,58,58,2,70,7863,0,0
8,4,2,57,0,71,63,59,57,0,71,7995,0,0
8,4,3,55,1,71,63,59,56,1,71,7939,0,0
8,4,4,53,2,71,63,59,55,2,71,7885,0,0
8,4,6,54,0,72,64,60,54,0,72,8023,0,0
8,4,7,52,1,72,64,60,53,1,72,7970,0,0
8,4,8,50,2,72,64,60,52,2,72,7919,0,0
8,4,10,51,0,73,65,61,51,0,73,8063,0,0
8,4,11,49,1,73,65,61,50,1,73,8013,0,0
8,4,12,47,2,73,65,61,49,2,73,7965,0,0
8,4,14,48,0,74,66,62,48,0,74,8115,0,0
8,4,15,46,1,74,66,62,47,1,74,8068,0,0
8,4,16,44,2,74,66,62,46,2,74,8023,0,0
8,4,18,45,0,75,67,63,45,0,75,8179,0,0
8,4,19,43,1,75,67,63,44,1,75,8135,0,0
8,4,20,41,2,75,67,63,43,2,75,8093,0,0
8,4,22,42,0,76,68,64,42,0,76,8255,0,0
8,4,23,40,1,76,68,64,41,1,76,8214,0,0
8,4,24,38,2,76,68,64,40,2,76,8175,0,0
8,4,28,35,2,77,69,65,37,2,77,8269,0,0
8,5,0,58,0,71,63,58,58,0,71,7994,0,0
8,5,1,56,1,71,63,58,57,1,71,7937,0,0
8,5,2,54,2,71,63,58,56,2,71,7882,0,0
8,5,4,55,0,72,64,59,55,0,72,8018,0,0
8,5,5,53,1,72,64,59,54,1,72,7964,0,0
8,5,6,51,2,72,64,59,53,2,72,7912,0,0
8,5,8,52,0,73,65,60,52,0,73,8054,0,0
8,5,9,50,1,73,65,60,51,1,73,8003,0,0
8,5,10,48,2,73,65,60,50,2,73,7954,0,0
8,5,12,49,0,74,66,61,49,0,74,8102,0,0
8,5,13,47,1,74,66,61,48,1,74,8054,0,0
8,5,14,45,2,74,66,61,47,2,74,8008,0,0
8,5,16,46,0,75,67,62,46,0,75,8162,0,0
8,5,17,44,1,75,67,62,45,1,75,8117,0,0
8,5,18,42,2,75,67,62,44,2,75,8074,0,0
8,5,20,43,0,76,68,63,43,0,76,8234,0,0
8,5,21,41,1,76,68,63,42,1,76,8192,0,0
8,5,22,39,2,76,68,63,41,2,76,8152,0,0
8,5,26,36,2,77,69,64,38,2,77,8242,0,0
8,6,0,55,2,71,63,57,57,2,71,7881,0,0
8,6,2,56,0,72,64,58,56,0,72,8015,0,0
8,6,3,54,1,72,64,58,55,1,72,7960,0,0
8,6,4,52,2,72,64,58,54,2,72,7907,0,0
8,6,6,53,0,73,65,59,53,0,73,8047,0,0
8,6,7,51,1,73,65,59,52,1,73,7995,0,0
8,6,8,49,2,73,65,59,51,2,73,7945,0,0
8,6,10,50,0,74,66,60,50,0,74,8091,0,0
8,6,11,48,1,74,66,60,49,1,74,8042,0,0
8,6,12,46,2,74,66,60,48,2,74,7995,0,0
8,6,14,47,0,75,67,61,47,0,75,8147,0,0
8,6,15,45,1,75,67,61,46,1,75,8101,0,0
8,6,16,43,2,75,67,61,45,2,75,8057,0,0
8,6,18,44,0,76,68,62,44,0,76,8215,0,0
8,6,19,42,1,76,68,62,43,1,76,8172,0,0
8,6,20,40,2,76,68,62,42,2,76,8131,0,0
8,6,23,39,1,77,69,63,40,1,77,8255,0,0
8,6,24,37,2,77,69,63,39,2,77,8217,0,0
8,7,0,57,0,72,64,57,57,0,72,8014,0,0
8,7,1,55,1,72,64,57,56,1,72,7958,0,0
8,7,2,53,2,72,64,57,55,2,72,7904,0,0
8,7,4,54,0,73,65,58,54,0,73,8042,0,0
8,7,5,52,1,73,65,58,53,1,73,7989,0,0
8,7,6,50,2,73,65,58,52,2,73,7938,0,0
8,7,8,51,0,74,66,59,51,0,74,8082,0,0
8,7,9,49,1,74,66,59,50,1,74,8032,0,0
8,7,10,47,2,74,66,59,49,2,74,7984,0,0
8,7,12,48,0,75,67,60,48,0,75,8134,0,0
8,7,13,46,1,75,67,60,47,1,75,8087,0,0
8,7,14,44,2,75,67,60,46,2,75,8042,0,0
8,7,16,45,0,76,68,61,45,0,76,8198,0,0
8,7,17,43,1,76,68,61,44,1,76,8154,0,0
8,7,18,41,2,76,68,61,43,2,76,8112,0,0
8,7,20,42,0,77,69,62,42,0,77,8274,0,0
8,7,21,40,1,77,69,62,41,1,77,8233,0,0
8,7,22,38,2,77,69,62,40,2,77,8194,0,0
8,8,0,54,2,72,64,56,56,2,72,7903,0,0
8,8,2,55,0,73,65,57,55,0,73,8039,0,0
8,8,3,53,1,73,65,57,54,1,73,7985,0,0
8,8,4,51,2,73,65,57,53,2,73,7933,0,0
8,8,6,52,0,74,66,58,52,0,74,8075,0,0
8,8,7,50,1,74,66,58,51,1,74,8024,0,0
8,8,8,48,2,74,66,58,50,2,74,7975,0,0
8,8,10,49,0,75,67,59,49,0,75,8123,0,0
8,8,11,47,1,75,67,59,48,1,75,8075,0,0
8,8,12,45,2,75,67,59,47,2,75,8029,0,0
8,8,14,46,0,76,68,60,46,0,76,8183,0,0
8,8,15,44,1,76,68,60,45,1,76,8138,0,0
8,8,16,42,2,76,68,60,44,2,76,8095,0,0
8,8,18,43,0,77,69,61,43,0,77,8255,0,0
8,8,19,41,1,77,69,61,42,1,77,8213,0,0
8,8,20,39,2,77,69,61,41,2,77,8173,0,0
8,8,24,36,2,78,70,62,38,2,78,8263,0,0
8,9,0,56,0,73,65,56,56,0,73,8038,0,0
8,9,1,54,1,73,65,56,55,1,73,7983,0,0
8,9,2,52,2,73,65,56,54,2,73,7930,0,0
8,9,4,53,0,74,66,57,53,0,74,8070,0,0
8,9,5,51,1,74,66,57,52,1,74,8018,0,0
8,9,6,49,2,74,66,57,51,2,74,7968,0,0
8,9,8,50,0,75,67,58,50,0,75,8114,0,0
8,9,9,48,1,75,67,58,49,1,75,8065,0,0
8,9,10,46,2,75,67,58,48,2,75,8018,0,0
8,9,12,47,0,76,68,59,47,0,76,8170,0,0
8,9,13,45,1,76,68,59,46,1,76,8124,0,0
8,9,14,43,2,76,68,59,45,2,76,8080,0,0
8,9,16,44,0,77,69,60,44,0,77,8238,0,0
8,9,17,42,1,77,69,60,43,1,77,8195,0,0
8,9,18,40,2,77,69,60,42,2,77,8154,0,0
8,9,22,37,2,78,70,61,39,2,78,8240,0,0
8,10,0,53,2,73,65,55,55,2,73,7929,0,0
8,10,2,54,0,74,66,56,54,0,74,8067,0,0
8,10,3,52,1,74,66,56,53,1,74,8014,0,0
8,10,4,50,2,74,66,56,52,2,74,7963,0,0
8,10,6,51,0,75,67,57,51,0,75,8107,0,0
8,10,7,49,1,75,67,57,50,1,75,8057,0,0
8,10,8,47,2,75,67,57,49,2,75,8009,0,0
8,10,10,48,0,76,68,58,48,0,76,8159,0,0
8,10,11,46,1,76,68,58,47,1,76,8112,0,0
8,10,12,44,2,76,68,58,46,2,76,8067,0,0
8,10,14,45,0,77,69,59,45,0,77,8223,0,0
8,10,15,43,1,77,69,59,44,1,77,8179,0,0
8,10,16,41,2,77,69,59,43,2,77,8137,0,0
8,10,19,40,1,78,70,60,41,1,78,8258,0,0
8,10,20,38,2,78,70,60,40,2,78,8219,0,0
8,11,0,55,0,74,66,55,55,0,74,8066,0,0
8,11,1,53,1,74,66,55,54,1,74,8012,0,0
8,11,2,51,2,74,66,55,53,2,74,7960,0,0
8,11,4,52,0,75,67,56,52,0,75,8102,0,0
8,11,5,50,1,75,67,56,51,1,75,8051,0,0
8,11,6,48,2,75,67,56,50,2,75,8002,0,0
8,11,8,49,0,76,68,57,49,0,76,8150,0,0
8,11,9,47,1,76,68,57,48,1,76,8102,0,0
8,11,10,45,2,76,68,57,47,2,76,8056,0,0
8,11,12,46,0,77,69,58,46,0,77,8210,0,0
8,11,13,44,1,77,69,58,45,1,77,8165,0,0
8,11,14,42,2,77,69,58,44,2,77,8122,0,0
8,11,17,41,1,78,70,59,42,1,78,8240,0,0
8,11,18,39,2,78,70,59,41,2,78,8200,0,0
8,12,0,52,2,74,66,54,54,2,74,7959,0,0
8,12,2,53,0,75,67,55,53,0,75,8099,0,0
8,12,3,51,1,75,67,55,52,1,75,8047,0,0
8,12,4,49,2,75,67,55,51,2,75,7997,0,0
8,12,6,50,0,76,68,56,50,0,76,8143,0,0
8,12,7,48,1,76,68,56,49,1,76,8094,0,0
8,12,8,46,2,76,68,56,48,2,76,8047,0,0
8,12,10,47,0,77,69,57,47,0,77,8199,0,0
8,12,11,45,1,77,69,57,46,1,77,8153,0,0
8,12,12,43,2,77,69,57,45,2,77,8109,0,0
8,12,14,44,0,78,70,58,44,0,78,8267,0,0
8,12,15,42,1,78,70,58,43,1,78,8224,0,0
8,12,16,40,2,78,70,58,42,2,78,8183,0,0
8,12,20,37,2,79,71,59,39,2,79,8269,0,0
8,13,0,54,0,75,67,54,54,0,75,8098,0,0
8,13,1,52,1,75,67,54,53,1,75,8045,0,0
8,13,2,50,2,75,67,54,52,2,75,7994,0,0
8,13,4,51,0,76,68,55,51,0,76,8138,0,0
8,13,5,49,1,76,68,55,50,1,76,8088,0,0
8,13,6,47,2,76,68,55,49,2,76,8040,0,0
8,13,8,48,0,77,69,56,48,0,77,8190,0,0
8,13,9,46,1,77,69,56,47,1,77,8143,0,0
8,13,10,44,2,77,69,56,46,2,77,8098,0,0
8,13,12,45,0,78,70,57,45,0,78,8254,0,0
8,13,13,43,1,78,70,57,44,1,78,8210,0,0
8,13,14,41,2,78,70,57,43,2,78,8168,0,0
8,13,18,38,2,79,71,58,40,2,79,8250,0,0
8,14,0,51,2,75,67,53,53,2,75,7993,0,0
8,14,2,52,0,76,68,54,52,0,76,8135,0,0
8,14,3,50,1,76,68,54,51,1,76,8084,0,0
8,14,4,48,2,76,68,54,50,2,76,8035,0,0
8,14,6,49,0,77,69,55,49,0,77,8183,0,0
8,14,7,47,1,77,69,55,48,1,77,8135,0,0
8,14,8,45,2,77,69,55,47,2,77,8089,0,0
8,14,10,46,0,78,70,56,46,0,78,8243,0,0
8,14,11,44,1,78,70,56,45,1,78,8198,0,0
8,14,12,42,2,78,70,56,44,2,78,8155,0,0
8,14,15,41,1,79,71,57,42,1,79,8273,0,0
8,14,16,39,2,79,71,57,41,2,79,8233,0,0
8,15,0,53,0,76,68,53,53,0,76,8134,0,0
8,15,1,51,1,76,68,53,52,1,76,8082,0,0
8,15,2,49,2,76,68,53,51,2,76,8032,0,0
8,15,4,50,0,77,69,54,50,0,77,8178,0,0
8,15,5,48,1,77,69,54,49,1,77,8129,0,0
8,15,6,46,2,77,69,54,48,2,77,8082,0,0
8,15,8,47,0,78,70,55,47,0,78,8234,0,0
8,15,9,45,1,78,70,55,46,1,78,8188,0,0
8,15,10,43,2,78,70,55,45,2,78,8144,0,0
8,15,13,42,1,79,71,56,43,1,79,8259,0,0
8,15,14,40,2,79,71,56,42,2,79,8218,0,0
8,16,0,50,2,76,68,52,52,2,76,8031,0,0
8,16,2,51,0,77,69,53,51,0,77,8175,0,0
8,16,3,49,1,77,69,53,50,1,77,8125,0,0
8,16,4,47,2,77,69,53,49,2,77,8077,0,0
8,16,6,48,0,78,70,54,48,0,78,8227,0,0
8,16,7,46,1,78,70,54,47,1,78,8180,0,0
8,16,8,44,2,78,70,54,46,2,78,8135,0,0
8,16,11,43,1,79,71,55,44,1,79,8247,0,0
8,16,12,41,2,79,71,55,43,2,79,8205,0,0
8,17,0,52,0,77,69,52,52,0,77,8174,0,0
8,17,1,50,1,77,69,52,51,1,77,8123,0,0
8,17,2,48,2,77,69,52,50,2,77,8074,0,0
8,17,4,49,0,78,70,53,49,0,78,8222,0,0
8,17,5,47,1,78,70,53,48,1,78,8174,0,0
8,17,6,45,2,78,70,53,47,2,78,8128,0,0
8,17,9,44,1,79,71,54,45,1,79,8237,0,0
8,17,10,42,2,79,71,54,44,2,79,8194,0,0
8,17,14,39,2,80,72,55,41,2,80,8272,0,0
8,18,0,49,2,77,69,51,51,2,77,8073,0,0
8,18,2,50,0,78,70,52,50,0,78,8219,0,0
8,18,3,48,1,78,70,52,49,1,78,8170,0,0
8,18,4,46,2,78,70,52,48,2,78,8123,0,0
8,18,6,47,0,79,71,53,47,0,79,8275,0,0
8,18,7,45,1,79,71,53,46,1,79,8229,0,0
8,18,8,43,2,79,71,53,45,2,79,8185,0,0
8,18,12,40,2,80,72,54,42,2,80,8259,0,0
8,19,0,51,0,78,70,51,51,0,78,8218,0,0
8,19,1,49,1,78,70,51,50,1,78,8168,0,0
8,19,2,47,2,78,70,51,49,2,78,8120,0,0
8,19,4,48,0,79,71,52,48,0,79,8270,0,0
8,19,5,46,1,79,71,52,47,1,79,8223,0,0
8,19,6,44,2,79,71,52,46,2,79,8178,0,0
8,19,10,41,2,80,72,53,43,2,80,8248,0,0
8,20,0,48,2,78,70,50,50,2,78,8119,0,0
8,20,2,49,0,79,71,51,49,0,79,8267,0,0
8,20,3,47,1,79,71,51,48,1,79,8219,0,0
8,20,4,45,2,79,71,51,47,2,79,8173,0,0
8,20,8,42,2,80,72,52,44,2,80,8239,0,0
8,21,0,50,0,79,71,50,50,0,79,8266,0,0
8,21,1,48,1,79,71,50,49,1,79,8217,0,0
8,21,2,46,2,79,71,50,48,2,79,8170,0,0
8,21,5,45,1,80,72,51,46,1,80,8276,0,0
8,21,6,43,2,80,72,51,45,2,80,8232,0,0
8,22,0,47,2,79,71,49,49,2,79,8169,0,0
8,22,3,46,1,80,72,50,47,1,80,8272,0,0
8,22,4,44,2,80,72,50,46,2,80,8227,0,0
8,23,1,47,1,80,72,49,48,1,80,8270,0,0
8,23,2,45,2,80,72,49,47,2,80,8224,0,0
8,24,0,46,2,80,72,48,48,2,80,8223,0,0
9,0,0,59,1,69,60,60,60,1,69,7906,0,0
9,0,1,57,2,69,60,60,59,2,69,7848,0,0
9,0,3,58,0,70,61,61,58,0,70,7978,0,0
9,0,4,56,1,70,61,61,57,1,70,7921,0,0
9,0,5,54,2,70,61,61,56,2,70,7866,0,0
9,0,7,55,0,71,62,62,55,0,71,8002,0,0
9,0,8,53,1,71,62,62,54,1,71,7948,0,0
9,0,9,51,2,71,62,62,53,2,71,7896,0,0
9,0,11,52,0,72,63,63,52,0,72,8038,0,0
9,0,12,50,1,72,63,63,51,1,72,7987,0,0
9,0,13,48,2,72,63,63,50,2,72,7938,0,0
9,0,15,49,0,73,64,64,49,0,73,8086,0,0
9,0,16,47,1,73,64,64,48,1,73,8038,0,0
9,0,17,45,2,73,64,64,47,2,73,7992,0,0
9,0,19,46,0,74,65,65,46,0,74,8146,0,0
9,0,20,44,1,74,65,65,45,1,74,8101,0,0
9,0,21,42,2,74,65,65,44,2,74,8058,0,0
9,0,23,43,0,75,66,66,43,0,75,8218,0,0
9,0,24,41,1,75,66,66,42,1,75,8176,0,0
9,0,25,39,2,75,66,66,41,2,75,8136,0,0
9,0,28,38,1,76,67,67,39,1,76,8263,1,0
9,0,29,36,2,76,67,67,38,2,76,8226,0,0
9,1,1,59,0,70,61,60,59,0,70,7976,0,0
9,1,2,57,1,70,61,60,58,1,70,7918,0,0
9,1,3,55,2,70,61,60,57,2,70,7862,0,0
9,1,5,56,0,71,62,61,56,0,71,7996,0,0
9,1,6,54,1,71,62,61,55,1,71,7941,0,0
9,1,7,52,2,71,62,61,54,2,71,7888,0,0
9,1,9,53,0,72,63,62,53,0,72,8028,0,0
9,1,10,51,1,72,63,62,52,1,72,7976,0,0
9,1,11,49,2,72,63,62,51,2,72,7926,0,0
9,1,13,50,0,73,64,63,50,0,73,8072,0,0
9,1,14,48,1,73,64,63,49,1,73,8023,0,0
9,1,15,46,2,73,64,63,48,2,73,7976,0,0
9,1,17,47,0,74,65,64,47,0,74,8128,0,0
9,1,18,45,1,74,65,64,46,1,74,8082,0,0
9,1,19,43,2,74,65,64,45,2,74,8038,0,0
9,1,21,44,0,75,66,65,44,0,75,8196,0,0
9,1,22,42,1,75,66,65,43,1,75,8153,0,0
9,1,23,40,2,75,66,65,42,2,75,8112,0,0
9,1,25,41,0,76,67,66,41,0,76,8276,0,0
9,1,26,39,1,76,67,66,40,1,76,8236,0,0
9,1,27,37,2,76,67,66,39,2,76,8198,0,0
9,2,0,58,1,70,61,59,59,1,70,7917,0,0
9,2,1,56,2,70,61,59,58,2,70,7860,0,0
9,2,3,57,0,71,62,60,57,0,71,7992,0,0
9,2,4,55,1,71,62,60,56,1,71,7936,0,0
9,2,5,53,2,71,62,60,55,2,71,7882,0,0
9,2,7,54,0,72,63,61,54,0,72,8020,0,0
9,2,8,52,1,72,63,61,53,1,72,7967,0,0
9,2,9,50,2,72,63,61,52,2,72,7916,0,0
9,2,11,51,0,73,64,62,51,0,73,8060,0,0
9,2,12,49,1,73,64,62,50,1,73,8010,0,0
9,2,13,47,2,73,64,62,49,2,73,7962,0,0
9,2,15,48,0,74,65,63,48,0,74,8112,0,0
9,2,16,46,1,74,65,63,47,1,74,8065,0,0
9,2,17,44,2,74,65,63,46,2,74,8020,0,0
9,2,19,45,0,75,66,64,45,0,75,8176,0,0
9,2,20,43,1,75,66,64,44,1,75,8132,0,0
9,2,21,41,2,75,66,64,43,2,75,8090,0,0
9,2,23,42,0,76,67,65,42,0,76,8252,0,0
9,2,24,40,1,76,67,65,41,1,76,8211,0,0
9,2,25,38,2,76,67,65,40,2,76,8172,0,0
9,2,29,35,2,77,68,66,37,2,77,8266,0,0
9,3,1,58,0,71,62,59,58,0,71,7990,0,0
9,3,2,56,1,71,62,59,57,1,71,7933,0,0
9,3,3,54,2,71,62,59,56,2,71,7878,0,0
9,3,5,55,0,72,63,60,55,0,72,8014,0,0
9,3,6,53,1,72,63,60,54,1,72,7960,0,0
9,3,7,51,2,72,63,60,53,2,72,7908,0,0
9,3,9,52,0,73,64,61,52,0,73,8050,0,0
9,3,10,50,1,73,64,61,51,1,73,7999,0,0
9,3,11,48,2,73,64,61,50,2,73,7950,0,0
9,3,13,49,0,74,65,62,49,0,74,8098,0,0
9,3,14,47,1,74,65,62,48,1,74,8050,0,0
9,3,15,45,2,74,65,62,47,2,74,8004,0,0
9,3,17,46,0,75,66,63,46,0,75,8158,0,0
9,3,18,44,1,75,66,63,45,1,75,8113,0,0
9,3,19,42,2,75,66,63,44,2,75,8070,0,0
9,3,21,43,0,76,67,64,43,0,76,8230,0,0
9,3,22,41,1,76,67,64,42,1,76,8188,0,0
9,3,23,39,2,76,67,64,41,2,76,8148,0,0
9,3,26,38,1,77,68,65,39,1,77,8275,1,0
9,3,27,36,2,77,68,65,38,2,77,8238,0,0
9,4,0,57,1,71,62,58,58,1,71,7932,0,0
9,4,1,55,2,71,62,58,57,2,71,7876,0,0
9,4,3,56,0,72,63,59,56,0,72,8010,0,0
9,4,4,54,1,72,63,59,55,1,72,7955,0,0
9,4,5,52,2,72,63,59,54,2,72,7902,0,0
9,4,7,53,0,73,64,60,53,0,73,8042,0,0
9,4,8,51,1,73,64,60,52,1,73,7990,0,0
9,4,9,49,2,73,64,60,51,2,73,7940,0,0
9,4,11,50,0,74,65,61,50,0,74,8086,0,0
9,4,12,48,1,74,65,61,49,1,74,8037,0,0
9,4,13,46,2,74,65,61,48,2,74,7990,0,0
9,4,15,47,0,75,66,62,47,0,75,8142,0,0
9,4,16,45,1,75,66,62,46,1,75,8096,0,0
9,4,17,43,2,75,66,62,45,2,75,8052,0,0
9,4,19,44,0,76,67,63,44,0,76,8210,0,0
9,4,20,42,1,76,67,63,43,1,76,8167,0,0
9,4,21,40,2,76,67,63,42,2,76,8126,0,0
9,4,24,39,1,77,68,64,40,1,77,8250,0,0
9,4,25,37,2,77,68,64,39,2,77,8212,0,0
9,5,1,57,0,72,63,58,57,0,72,8008,0,0
9,5,2,55,1,72,63,58,56,1,72,7952,0,0
9,5,3,53,2,72,63,58,55,2,72,7898,0,0
9,5,5,54,0,73,64,59,54,0,73,8036,0,0
9,5,6,52,1,73,64,59,53,1,73,7983,0,0
9,5,7,50,2,73,64,59,52,2,73,7932,0,0
9,5,9,51,0,74,65,60,51,0,74,8076,0,0
9,5,10,49,1,74,65,60,50,1,74,8026,0,0
9,5,11,47,2,74,65,60,49,2,74,7978,0,0
9,5,13,48,0,75,66,61,48,0,75,8128,0,0
9,5,14,46,1,75,66,61,47,1,75,8081,0,0
9,5,15,44,2,75,66,61,46,2,75,8036,0,0
9,5,17,45,0,76,67,62,45,0,76,8192,0,0
9,5,18,43,1,76,67,62,44,1,76,8148,0,0
9,5,19,41,2,76,67,62,43,2,76,8106,0,0
9,5,21,42,0,77,68,63,42,0,77,8268,0,0
9,5,22,40,1,77,68,63,41,1,77,8227,0,0
9,5,23,38,2,77,68,63,40,2,77,8188,0,0
9,6,0,56,1,72,63,57,57,1,72,7951,0,0
9,6,1,54,2,72,63,57,56,2,72,7896,0,0
9,6,3,55,0,73,64,58,55,0,73,8032,0,0
9,6,4,53,1,73,64,58,54,1,73,7978,0,0
9,6,5,51,2,73,64,58,53,2,73,7926,0,0
9,6,7,52,0,74,65,59,52,0,74,8068,0,0
9,6,8,50,1,74,65,59,51,1,74,8017,0,0
9,6,9,48,2,74,65,59,50,2,74,7968,0,0
9,6,11,49,0,75,66,60,49,0,75,8116,0,0
9,6,12,47,1,75,66,60,48,1,75,8068,0,0
9,6,13,45,2,75,66,60,47,2,75,8022,0,0
9,6,15,46,0,76,67,61,46,0,76,8176,0,0
9,6,16,44,1,76,67,61,45,1,76,8131,0,0
9,6,17,42,2,76,67,61,44,2,76,8088,0,0
9,6,19,43,0,77,68,62,43,0,77,8248,0,0
